"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"abril";1,08956712853046;0,0267408107359925;0,352816288456544;0,951106173027701;0,0233426188224591;0,30798079449068;0,956430797316758;0,000384754322554852;0,0431844483606819;0,000112497064997811;6,77613964660548e-08;1,17958831334799e-05;9,47617794156357e-05;0,620371243554317;3,64700638953637e-05
"áudio";0,27651654697901;2,53512978922034;-2,00594364455255;0,0852247291241943;0,781348356694835;-0,618248729101798;0,0125316824759831;0,703487409924922;0,283980907599085;6,8430840368745e-06;0,000575188269646066;0,000360119865159533;8,9497236114767e-05;1,37543754787282;0,000169313417308095
"súplica";-2,14373172657698;-2,06818311042307;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,554040573572331;0,344403434515958;0,101555991911691;0,000459679539853233;0,000427850730121327;0,000195674665899928;0,000100026322716504;1,6037035568936;0,00025725420831519
"sigilo";0,7562942796468;3,34621697568854;-5,0112569156471;0,12453301325865;0,550995153889504;-0,825164146699917;0,03032135214333;0,396427642077974;0,57325100577869;5,11907219597264e-05;0,00100211559264314;0,00224751687216928;8,9497236114767e-05;2,41847150924377;0,00052346973149463
"psicológico";1,28682540822214;-0,325084304541853;0,973709559076055;0,781732631830619;-0,197485227858091;0,591518112240878;0,775691514913628;0,0330621117539504;0,191246373332414;0,000152559060525435;9,73622842085053e-06;8,73489357469413e-05;9,21295077652014e-05;0,813578660929359;6,09814643674291e-05
"perigoso";-0,127670523105299;0,687334718466288;0,295092749111989;-0,168248654152365;0,905793589008547;0,388883484461519;0,0441349912303622;0,854332901312485;0,101532107457119;1,45878369039049e-06;4,22810911216385e-05;7,79339520839176e-06;8,9497236114767e-05;0,338394704054177;1,02484158328115e-05
"parágrafo";2,83175157766552;-1,95384593641696;-0,24336556679452;0,82103703296956;-0,56649738740073;-0,0705613248223745;0,756927381164544;0,240665227292981;0,00240739154246647;0,000802092776807644;0,000381851881662587;5,92423892036401e-06;0,000100026322716504;1,81239345594094;0,000328563467984275
"paraná";1,93894422827543;-1,86043239990778;-0,0925750221472193;0,721136847565531;-0,691936537633969;-0,0344307271251082;0,618867269870754;0,380525240197452;0,000607489931782273;0,000336465281632874;0,000309768613575428;7,67003371068641e-07;8,9497236114767e-05;1,37243252571966;0,000168574401895788
"onda";-1,03886511410737;0,0527381625969628;0,73436645672224;-0,815878165334425;0,0414181925626502;0,576738547918705;0,821762778310571;0,00141438268365079;0,176822839005774;9,94299167829062e-05;2,56241070791338e-07;4,9684899306547e-05;9,21295077652014e-05;0,63813177696682;3,75162562967073e-05
"obedecer";-1,5188357128837;-1,41262303426176;-0,875886289824417;-0,674569053939897;-0,627396219164769;-0,389012307831496;0,581081760469462;0,335704382010102;0,0832138575204161;0,000218602340664158;0,000189097494417921;7,2699038002858e-05;9,47617794156357e-05;1,10947270070552;0,000116645086206868
"nazista";0,26333803320248;1,38125658260202;0,652116311083774;0,169896482954628;0,891138407119395;0,420722621731177;0,0454237597173308;0,834628910591683;0,11994732969095;5,8412777872872e-06;0,000160705006326416;3,58204313287925e-05;8,42326928138984e-05;0,688012756823775;3,98725183302764e-05
"massa";-0,126559749652042;1,24075871023018;1,86687740082447;-0,0563701065578367;0,552637792825396;0,831513007130816;0,00629375896243974;0,404000923191469;0,589705317846053;1,475672435166e-06;0,000141831735181422;0,00032109263764101;9,21295077652014e-05;0,88831090997374;7,26990511904267e-05
"instituir";2,46618841862835;-1,59407224285663;-0,270641898401642;0,836289287129251;-0,540552996495111;-0,0917751938870511;0,778684738556056;0,217277099120316;0,0040381623236189;0,000608368628625193;0,000254173519312835;7,32663177803871e-06;0,000100026322716504;1,55621595845701;0,000242244559503919
"financiar";1,09619024883716;1,70351266832703;-2,45367319411171;0,344514660916642;0,5353861612238;-0,771149341427155;0,209627012555953;0,338107583173353;0,45226540427069;0,000117031911768598;0,000282633193505069;0,000586362067148162;9,739405106607e-05;1,33317375046382;0,000173103535694271
"fernando";2,02651655474502;-1,33275506918777;0,164457563139519;0,833593876054814;-0,548219782046501;0,0676485060943655;0,774175318408425;0,223629192587578;0,00219548900398995;0,000399974903464747;0,000172994826939961;2,63414775659434e-06;9,739405106607e-05;1,28249280488179;0,000160192546457546
"exigir";0,903484227023448;-0,874095497765525;-0,356744193162892;0,691398413323333;-0,668908457028844;-0,273001300673216;0,590926028988959;0,369401399610295;0,0396725714007316;7,30551393743758e-05;6,83797313326524e-05;1,1389992782535e-05;8,9497236114767e-05;0,654452991389669;3,83324464593896e-05
"estupro";0,471917419630121;2,72699830504321;-3,0958730171068;0,113645263270345;0,65670481195062;-0,745535743004395;0,0239045936844241;0,53309902130412;0,442996385011448;2,16902444989813e-05;0,000724272784841318;0,000933466439346798;9,739405106607e-05;1,69961191695416;0,000281340312517362
"esclarecimento";2,35596315778867;-1,52951222270582;-0,529717572560907;0,824218384385025;-0,535089901099727;-0,18531824676168;0,767309258680058;0,215987268886851;0,0167034724330826;0,000555202345966275;0,000234002343504731;2,80674568408349e-05;0,000100026322716504;1,49764098817159;0,000224351892916978
"coordenador";2,61807012053861;-1,79595911114828;0,15510997143965;0,823642004804016;-0,565006777797033;0,0487974278608568;0,759997841297489;0,238853439711232;0,00114871899127044;0,00064952482658082;0,00030565119410633;2,27988343416775e-06;9,47617794156357e-05;1,67224357869551;0,000264991706011007
"controlar";0,0790861249116482;0,758773628764256;1,08302006227022;0,0596995529551439;0,572773624728534;0,817536750361898;0,00698179297915014;0,429219685058759;0,56379852196205;5,59770769203443e-07;5,15269077917204e-05;0,000104974212896848;8,9497236114767e-05;0,527037181399084;2,48594853372495e-05
"classe";0,601472433991181;0,632375605664923;1,76378534338745;0,305642701700993;0,321346378790259;0,896280672409768;0,183783700862272;0,13567959962591;0,680536699511787;3,33296080805334e-05;3,68424894245926e-05;0,000286609254578031;9,21295077652014e-05;0,781243961947727;5,62305198283557e-05
"central";1,15357771587803;-0,719084245050033;0,507187680012401;0,795086363359927;-0,49561817073684;0,349571600154468;0,744740503373568;0,19326784542525;0,0619916512011757;0,000112091943906954;4,35552220250951e-05;2,16679625380458e-05;8,42326928138984e-05;0,744335638160331;4,66679056371085e-05
"brincadeira";-0,285810168882958;0,979526461231239;1,60907232652872;-0,150005787833559;0,514098707876908;0,844512156322055;0,0444585423251003;0,348755456753303;0,606786000921561;8,17089549934824e-06;9,59724647369922e-05;0,000258979527707346;0,000100026322716504;0,754787169475491;5,69853632687109e-05
"atento";-0,0745785663963661;0,392669895241528;0,796331841432482;-0,0837013034034991;0,440702786700828;0,893742214289266;0,0145750276256735;0,269851811729325;0,715573160644965;5,70983258920112e-07;1,58288923888673e-05;6,51003729020549e-05;0,000102658594366939;0,343980465275359;1,21468277419085e-05
"santana";2,70791123286736;-1,89983058882941;0,0735509435046371;0,818419502649185;-0,574191054254414;0,0222295051151671;0,752414011079485;0,247346960755174;0,000239028165333189;0,000694867588373812;0,000342029022335006;5,12636710858656e-07;9,47617794156357e-05;1,73832280945282;0,000286347941129513
"repente";-0,77352474224326;-0,282065960508371;0,785466612548735;-0,679771387547057;-0,247878779932122;0,690265869887619;0,652394578225906;0,0579364768079695;0,289668944966123;5,66998130219797e-05;7,53936146035891e-06;5,84640188982265e-05;9,47617794156357e-05;0,5332654910432;2,69476046900543e-05
"publicar";0,917552335885808;0,654996886449167;0,0699018383270242;0,812340176869339;0,579890940033748;0,0618864662964944;0,74469402636869;0,253444838404272;0,00186113522702855;8,19962745362242e-05;4,1784085513424e-05;4,75893337866294e-07;9,739405106607e-05;0,592060860767671;3,41401272059999e-05
"propaganda";0,093701583611133;1,32798629946611;1,97581488193049;0,0393295661349652;0,557398530295219;0,829313007044002;0,0030617591104663;0,410726899058476;0,586211341831018;7,62673238880566e-07;0,00015319050061016;0,000339107309220094;8,68649644643327e-05;0,942943917666075;7,72353952395202e-05
"petista";0,810781866011548;1,23475677948463;-0,362740224415442;0,533043333252116;0,811782918542434;-0,238481232046048;0,379482985456252;0,587808543388051;0,0327084711556848;6,22932888473652e-05;0,000144476112033159;1,24687995122999e-05;9,47617794156357e-05;0,732879062352858;5,08976623355287e-05
"participação";1,47915384752626;-0,552365750129305;-0,656509662269269;0,865015715501803;-0,323025934973481;-0,383929755644717;0,848922562533269;0,0790648889416049;0,0720125485251189;0,000218847201834077;3,05188234609227e-05;4,31118388860505e-05;0,000100026322716504;0,893930492290618;7,99322072960884e-05
"ofício";1,34167495627571;-1,11704373998657;-0,38216854564331;0,75073131999298;-0,625039408753546;-0,213841583155884;0,667606382941359;0,309068690339535;0,0233249267190941;0,000180056552132937;0,000124811516840329;1,46091242342897e-05;0,000100026322716504;0,914347991578613;8,36252316102817e-05
"nordeste";0,185716381074127;0,316475127970927;-0,167495961634232;0,46041959226559;0,784590721291382;-0,415248358360941;0,30398255045235;0,589543965323116;0,106473484224525;3,35917674486181e-06;9,75464792075791e-06;2,73238008702216e-06;9,739405106607e-05;0,187564363304165;3,42636073735925e-06
"messias";0,125868325435444;2,03261954702676;-3,47387551377243;0,0312575799834322;0,504771695716749;-0,86268679072814;0,00198738941460747;0,346139417989904;0,65187319259548;1,5012952685581e-06;0,000391512292778072;0,00114356725208412;9,47617794156357e-05;1,57216965769667;0,000234224342124123
"manchete";0,0115488845913601;1,57427893843957;1,70337668420979;0,00497908710220216;0,67872112632566;0,734379221772278;4,59167275984395e-05;0,569826991193814;0,430127092078547;1,33411843684471e-08;0,000247900654615814;0,000290225587985688;0,000100026322716504;0,949027984726789;9,00891192424176e-05
"lógico";0,000265732132608007;0,751619001090485;0,528531823401149;0,000289202186941445;0,8180036668082;0,575212932269811;1,41911956785354e-07;0,75825475747832;0,241745100609684;6,87734128221843e-12;5,50209306228206e-05;2,72066277148368e-05;9,739405106607e-05;0,392788732183166;1,50262452245648e-05
"link";-0,345631915252194;1,37535930852729;2,23547845819358;-0,130557913826654;0,519523904360427;0,84442260979638;0,0337965619180599;0,357409415073605;0,608794023008298;1,00625571648034e-05;0,00015933567591915;0,000420941421388581;8,42326928138984e-05;1,04689233216265;9,2317646129272e-05
"liberado";-1,14064477363671;-0,802717060378205;-0,616128367349854;-0,748057982703006;-0,526438132840697;-0,404069482645633;0,68662480777167;0,227108007537626;0,0862671846906875;9,93183587499795e-05;4,91873800780325e-05;2,8978180538412e-05;7,63358778625954e-05;0,766505211174527;4,48496365463897e-05
"incomodar";-0,926099094233484;-0,0890617776752557;0,940862524910353;-0,699902389152505;-0,0673087268578682;0,711059899690166;0,689357680580567;0,00425795648387024;0,306384362935559;6,54701933084029e-05;6,05496201731044e-07;6,75742206702813e-05;7,63358778625954e-05;0,621097229771436;2,94474632694467e-05
"impeachment";0,835564423769204;2,64586396461268;-3,68720866704089;0,181070851621578;0,573371517166933;-0,799035950376906;0,0621810239671036;0,416410633695245;0,521408342337645;6,7997400715831e-05;0,000681816415929795;0,00132412157649158;9,739405106607e-05;1,86584450513388;0,000339065284394622
"humilde";-0,750677802226987;-0,291750959814095;-0,269851314499316;-0,883789412074463;-0,343484792651818;-0,317701860746853;0,864658981501925;0,0872270321884576;0,0481139863096078;4,74665680658143e-05;7,1697707862023e-06;6,13380211104049e-06;8,42326928138984e-05;0,449526798688622;1,70212660375249e-05
"he";-0,495415440999508;1,20640506695038;-0,430251290568063;-0,360746918392148;0,878468602748805;-0,313296305205043;0,189209286557227;0,749339241538381;0,0614514719043758;5,16844346787549e-06;3,06483429442178e-05;3,89820843454559e-06;2,10581732034746e-05;0,634194916437102;8,46966448085628e-06
"gaiar";2,28461140412703;-1,31630601002706;0,241975299343664;0,862845026471357;-0,497138415756177;0,0913884887339855;0,815303697517818;0,180757888560831;0,00393841392134505;0,000494604300192741;0,000164190088005268;5,54849601929035e-06;9,47617794156357e-05;1,40888996718384;0,000188099378327786
"futebol";-0,608196070186928;0,903961496998638;1,07467703966827;-0,39742213940787;0,590688315314375;0,702241381050375;0,261790495519176;0,386238286055532;0,351971218425264;3,40789315416656e-05;7,52832945037133e-05;0,000106403200541341;9,21295077652014e-05;0,661898069157813;4,03627714883376e-05
"especificamente";0,360788139989718;-0,555123597857407;-0,0509459087333817;0,543337285337132;-0,836001285117136;-0,0767231754098618;0,386144825014122;0,610539676033581;0,00331549895227835;1,33628723251708e-05;3,16354992024952e-05;2,66448905106955e-07;0,000102658594366939;0,323296933567177;1,07299694206466e-05
"enorme";0,817494578112636;-0,219892959552426;0,987721098040457;0,62842504313483;-0,169036280229297;0,759281700772006;0,59632611302118;0,0288154571904938;0,374858429788315;6,86064701882041e-05;4,96384214995596e-06;0,000100153002719283;0,000102658594366939;0,589477739381296;3,56722195415037e-05
"distante";-0,921049700928574;0,0704095484466984;-0,818495569202842;-0,746278669948049;0,0570491951883491;-0,663184390730763;0,744070100714258;0,00290402024656297;0,253025879039169;7,81564603983194e-05;4,56732450477439e-07;6,17207814902973e-05;9,21295077652014e-05;0,594566699066183;3,25686617197841e-05
"disponível";0,451809185638126;-0,481461704611197;0,320862203246466;0,615467619077684;-0,655861143229336;0,437087829467666;0,506179794500354;0,383890169440271;0,109930036059366;2,04185273193617e-05;2,31866390478298e-05;1,02979653380961e-05;0,000100026322716504;0,353612082372287;1,25074419120486e-05
"criticar";0,014846609466566;1,04706753532461;0,832948845479276;0,0110957158874181;0,782533137485985;0,622510059216143;0,000213754003841849;0,710064625964105;0,289721620032013;2,14677732775755e-08;0,000106778009135663;6,75723606998014e-05;9,739405106607e-05;0,565450506904297;3,11402163807793e-05
"bíblico";-1,67229534084319;-1,15568257305676;-0,639297660454027;-0,784771434538951;-0,542336421431472;-0,300008335751828;0,723644620691445;0,230815679466406;0,0455396998421347;0,000279730784064812;0,000133595377645037;4,08809079998834e-05;0,000100026322716504;1,09464866781571;0,000119857111940319
"briga";-0,219991043684453;0,719655339112133;0,901175924579936;-0,187376251216765;0,612962770449782;0,76757200478032;0,0650491236670349;0,464910498584498;0,470040377748431;4,07653039653593e-06;4,3624432291664e-05;6,84068899851542e-05;8,42326928138984e-05;0,480295720606194;1,94311327597892e-05
"bando";-0,140946972276883;1,84867823216712;1,01913193679133;-0,0666201357836114;0,873798087732175;0,481703912568465;0,00722503077969228;0,830117662393964;0,162657306826307;1,67337080233917e-06;0,000287874594879793;8,74865937004941e-05;8,42326928138984e-05;0,923337219926672;7,18127188588084e-05
"ar";-0,0480237470216745;1,00577359730067;0,276592404257135;-0,045990176816692;0,963184017201772;0,264880072190086;0,00324440326201032;0,950412206844341;0,0463433898936154;2,36759491555856e-07;0,000103847435198889;7,85372720615149e-06;0,000102658594366939;0,469475647952363;2,26267122316172e-05
"alteração";2,66398986398367;-1,91932657602657;-0,287968069910141;0,808250612636894;-0,582320864616195;-0,0873690895267469;0,739805987929847;0,25647158727671;0,00372242479343377;0,0006351477437322;0,000329691216596537;7,42161283438865e-06;8,9497236114767e-05;1,72463854875688;0,000266198621245537
"órgão";1,66318961031442;-0,813889540577359;-0,549411624858769;0,86111280191743;-0,421389538746196;-0,284456673342676;0,828554393940965;0,132512617535671;0,0389329885233568;0,000225723058898639;5,40534396212108e-05;2,46313428255555e-05;8,16004211634641e-05;1,01743270342972;8,44702513457696e-05
